ClientId,Broker,Department,CoverNumber,ChurnPropensityScore,RiskClassonPreChurnPolicies,BusinessDescription,VersionNumber,EffectiveDate,ExpiryDate,Premium,TotalIncome,StampDuty,FireServicesLevy,InsurerCharge,BrokerCharge,BrokerAdminFeeGST,AdminFee,Discount,GSTonDiscount,GSTonPremium,Brokerage,GSTonBrokerage,DuebyClient,PaidtoDate,SubAgentIncome,ThirdPartyBrokerRate,ThirdPartyBrokerCommission,IncomeClass,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10
SYD01QZT,TomH,AIF,393313,0.463333333,Commercial Liability,General Insurance,10,2019-02-05,2019-08-05,500,200,49.5,0,0,100,10,0,0,0,50,100,10,709.5,-709.5,0,0,0,ROO,Domestic Package,Fee Invoice,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability,Compulsory Third Party,Scheduled Contractors' Equipment
SYD01T4D,ChrisMo,SPR,403387,0.800429288,Professional Risks,FIN-Fin Asset Brok,7,2018-08-06,2019-08-06,24500,3000,1347.5,0,250,3000,300,0,0,0,2475,0,0,31872.5,0,0,0,0,RRN,--,Fee Invoice,General All Lines,Commercial Property,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability
SYD02IY7,MelissaW,SCM,486230,0.688,Commercial Property,"ACM-Pubs, Taverns",1,2018-08-03,2019-08-03,14052.5,2407.88,1878.11,4918.37,300,300,30,0,0,0,1927.09,2107.88,210.79,23406.07,-23406.07,0,0,0,RRN,Business Pack,Marine,--,Employee Benefits,Commercial Motor,Commercial Liability,Marine Transit,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Houseowners and Householders
MEL00X16,PeterV,MCR,486214,0.918209533,Commercial Liability,MIN-Other Mining - O,1,2018-08-01,2019-08-01,3361,704.15,332.74,0,0,200,20,0,0,0,336.1,504.15,50.42,4249.84,0,0,0,0,RRN,General All Lines,Commercial Motor,Commercial Property,Workers Compensation,--,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,Farm Package,Fee Invoice
MEL025VP,Mayoura,MCM,486126,0.95,Commercial Property,HLT-Health Services ,1,2018-08-01,2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RRN,Business Pack,Commercial Liability,Industrial Special Risks,--,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL025Y2,Mayoura,MCM,444016,0.802380952,Business Pack,CON-Plumbing Service,3,2018-08-04,2019-08-04,2140.82,569.8,108.15,271.04,0,200,20,0,0,0,241.18,535.22,53.52,2981.19,0,165.42,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026CF,VishalC,MCM,444586,0.864904709,Business Pack,PER-Hairdressing,3,2018-08-01,2019-08-01,2685.41,675.3,295.41,0,0,200,20,0,0,0,268.56,671.35,67.13,3469.38,0,196.05,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026E8,VishalC,MCM,444656,0.864904709,Business Pack,ACM-Cafes and Restrn,3,2018-08-01,2019-08-01,2433.94,626.59,294.52,0,0,200,20,0,0,0,243.41,608.5,60.84,3191.87,0,181.91,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026QI,MichaelC,MCM,445106,0.864904709,Business Pack,PER-Hairdressing,3,2018-08-01,2019-08-01,1043.37,318.41,126.26,0,0,150,15,0,0,0,104.34,260.85,26.1,1438.97,0,92.44,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL027VI,MicaJ,MPR,505245,0.507,Commercial Liability,Business Services n.e.c.,0,2018-08-02,2019-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RRN,Professional Risks,Directors' and Officers' Liability,--,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
MEL02AE5,VishalC,MCM,459729,0.864904709,Business Pack,P&B-Cleaning Service,7,2018-08-02,2019-08-02,1042.86,360.74,114.72,0,0,100,10,0,0,0,104.28,260.74,26.08,1371.86,0,0,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Allianz Alive Commercial Motor,Commercial Motor,Personal Lines,Marine,"Accident, Health and Travel",Public and Products Liability
MEL02IN7,Mayoura,MCM,484848,1,Business Pack,P&B-Business Service,1,2018-08-01,2019-08-01,369,233.02,36.53,0,0,150,15,0,0,0,36.9,83.02,8.31,607.43,-607.43,0,0,0,RRN,--,Commercial Liability,Industrial Special Risks,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL02IPZ,JamesC,MCM,485214,0.864904709,Business Pack,ACM-Cafes and Restrn,10,2018-08-02,2019-08-02,22509.63,5164.6,2468.84,0,0,100,10,0,0,0,2250.97,5064.6,506.46,27339.44,0,0,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL02MLO,BrettB,MAF,505320,0.983258427,General All Lines,Postal Services,0,2018-08-01,2019-08-01,0,-200,0,0,0,-200,-20,0,0,0,0,0,0,-220,220,0,0,0,OTH,Business Pack,Commercial Liability,Commercial Motor,"Accident, Health and Travel",Commercial Property,Marine Transit,Construction,Personal Lines,Marine,--
MEL02N3Z,NeilM,SPR,508658,1,General All Lines,General Insurance,0,2018-08-01,2019-08-01,0,337.85,0,0,0,337.85,33.78,0,0,0,0,0,0,371.63,-371.63,0,0,0,ROO,Professional Risks,--,Fee Invoice,Commercial Property,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability
MEL02OM8,DonnaR,BIF,507494,0.486071429,Combined General Liability,General Insurance,3,2019-05-03,2019-08-03,286,107.2,28.31,0,0,50,5,0,0,0,28.6,57.2,5.72,397.91,-397.91,0,0,0,ROO,Commercial Property,Business Pack,General All Lines,Fee Invoice,Industrial Special Risks MA&R,--,Farm Package,Commercial Motor,NECAGuard Combined Liability Insurance,CGU Business Package Sunrise Wholesale
MEL52544,Maria,MPR,96856,0.800429288,Professional Risks,FIN-Services to Ins,17,2018-08-02,2019-08-02,2510,802,271.18,0,0,300,30,0,0,0,251,502,50.2,3362.18,0,0,0,0,RRN,--,Directors' and Officers' Liability,Commercial Liability,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
MEL92354,AndreWa,MPC,504894,0.494666667,Personal Lines,Services to Finance and Investment n.e.c.,0,2018-08-01,2019-08-01,3032.38,403.24,168.46,30.33,0,100,10,0,0,0,306.28,303.24,30.34,3647.45,-3647.45,0,0,0,RNN,--,Commercial Property,Commercial Motor,Business Pack,Marine,General All Lines,Commercial Liability,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit
MEL92354,UNKNOWN,MPC,513087,0.92625,Marine,Services to Finance and Investment n.e.c.,0,2018-08-01,2019-08-01,0,-25,0,0,0,-25,-2.5,0,0,0,0,0,0,-27.5,27.5,0,0,0,RRN,--,Commercial Property,Commercial Motor,Business Pack,Marine,General All Lines,Commercial Liability,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit
MEL99320,Maria,MPR,505381,0.51,Professional Risks,Accounting Services,0,2018-08-01,2019-08-01,1335,500.38,132.16,0,175,200,20,0,0,0,151,300.38,30.04,2013.16,-2013.16,0,0,0,RNE,--,Directors' and Officers' Liability,Commercial Liability,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
SYD01QZT,TomH,AIF,393313,0.463333333,Commercial Liability,General Insurance,10,2019-02-05,2019-08-05,500,200,49.5,0,0,100,10,0,0,0,50,100,10,709.5,-709.5,0,0,0,ROO,Domestic Package,Fee Invoice,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability,Compulsory Third Party,Scheduled Contractors' Equipment
SYD01T4D,ChrisMo,SPR,403387,0.800429288,Professional Risks,FIN-Fin Asset Brok,7,2018-08-06,2019-08-06,24500,3000,1347.5,0,250,3000,300,0,0,0,2475,0,0,31872.5,0,0,0,0,RRN,--,Fee Invoice,General All Lines,Commercial Property,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability
SYD02IY7,MelissaW,SCM,486230,0.688,Commercial Property,"ACM-Pubs, Taverns",1,2018-08-03,2019-08-03,14052.5,2407.88,1878.11,4918.37,300,300,30,0,0,0,1927.09,2107.88,210.79,23406.07,-23406.07,0,0,0,RRN,Business Pack,Marine,--,Employee Benefits,Commercial Motor,Commercial Liability,Marine Transit,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Houseowners and Householders
MEL00X16,PeterV,MCR,486214,0.918209533,Commercial Liability,MIN-Other Mining - O,1,2018-08-01,2019-08-01,3361,704.15,332.74,0,0,200,20,0,0,0,336.1,504.15,50.42,4249.84,0,0,0,0,RRN,General All Lines,Commercial Motor,Commercial Property,Workers Compensation,--,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,Farm Package,Fee Invoice
MEL025VP,Mayoura,MCM,486126,0.95,Commercial Property,HLT-Health Services ,1,2018-08-01,2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RRN,Business Pack,Commercial Liability,Industrial Special Risks,--,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL025Y2,Mayoura,MCM,444016,0.802380952,Business Pack,CON-Plumbing Service,3,2018-08-04,2019-08-04,2140.82,569.8,108.15,271.04,0,200,20,0,0,0,241.18,535.22,53.52,2981.19,0,165.42,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026CF,VishalC,MCM,444586,0.864904709,Business Pack,PER-Hairdressing,3,2018-08-01,2019-08-01,2685.41,675.3,295.41,0,0,200,20,0,0,0,268.56,671.35,67.13,3469.38,0,196.05,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026E8,VishalC,MCM,444656,0.864904709,Business Pack,ACM-Cafes and Restrn,3,2018-08-01,2019-08-01,2433.94,626.59,294.52,0,0,200,20,0,0,0,243.41,608.5,60.84,3191.87,0,181.91,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL026QI,MichaelC,MCM,445106,0.864904709,Business Pack,PER-Hairdressing,3,2018-08-01,2019-08-01,1043.37,318.41,126.26,0,0,150,15,0,0,0,104.34,260.85,26.1,1438.97,0,92.44,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL027VI,MicaJ,MPR,505245,0.507,Commercial Liability,Business Services n.e.c.,0,2018-08-02,2019-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RRN,Professional Risks,Directors' and Officers' Liability,--,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
MEL02AE5,VishalC,MCM,459729,0.864904709,Business Pack,P&B-Cleaning Service,7,2018-08-02,2019-08-02,1042.86,360.74,114.72,0,0,100,10,0,0,0,104.28,260.74,26.08,1371.86,0,0,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Allianz Alive Commercial Motor,Commercial Motor,Personal Lines,Marine,"Accident, Health and Travel",Public and Products Liability
MEL02IN7,Mayoura,MCM,484848,1,Business Pack,P&B-Business Service,1,2018-08-01,2019-08-01,369,233.02,36.53,0,0,150,15,0,0,0,36.9,83.02,8.31,607.43,-607.43,0,0,0,RRN,--,Commercial Liability,Industrial Special Risks,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL02IPZ,JamesC,MCM,485214,0.864904709,Business Pack,ACM-Cafes and Restrn,10,2018-08-02,2019-08-02,22509.63,5164.6,2468.84,0,0,100,10,0,0,0,2250.97,5064.6,506.46,27339.44,0,0,0,0,RRN,--,Industrial Special Risks,Commercial Liability,Commercial Property,Commercial Motor,Personal Lines,Allianz Alive Commercial Motor,"Accident, Health and Travel",Marine,Public and Products Liability
MEL02MLO,BrettB,MAF,505320,0.983258427,General All Lines,Postal Services,0,2018-08-01,2019-08-01,0,-200,0,0,0,-200,-20,0,0,0,0,0,0,-220,220,0,0,0,OTH,Business Pack,Commercial Liability,Commercial Motor,"Accident, Health and Travel",Commercial Property,Marine Transit,Construction,Personal Lines,Marine,--
MEL02N3Z,NeilM,SPR,508658,1,General All Lines,General Insurance,0,2018-08-01,2019-08-01,0,337.85,0,0,0,337.85,33.78,0,0,0,0,0,0,371.63,-371.63,0,0,0,ROO,Professional Risks,--,Fee Invoice,Commercial Property,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability
MEL02OM8,DonnaR,BIF,507494,0.486071429,Combined General Liability,General Insurance,3,2019-05-03,2019-08-03,286,107.2,28.31,0,0,50,5,0,0,0,28.6,57.2,5.72,397.91,-397.91,0,0,0,ROO,Commercial Property,Business Pack,General All Lines,Fee Invoice,Industrial Special Risks MA&R,--,Farm Package,Commercial Motor,NECAGuard Combined Liability Insurance,CGU Business Package Sunrise Wholesale
MEL52544,Maria,MPR,96856,0.800429288,Professional Risks,FIN-Services to Ins,17,2018-08-02,2019-08-02,2510,802,271.18,0,0,300,30,0,0,0,251,502,50.2,3362.18,0,0,0,0,RRN,--,Directors' and Officers' Liability,Commercial Liability,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
MEL92354,AndreWa,MPC,504894,0.494666667,Personal Lines,Services to Finance and Investment n.e.c.,0,2018-08-01,2019-08-01,3032.38,403.24,168.46,30.33,0,100,10,0,0,0,306.28,303.24,30.34,3647.45,-3647.45,0,0,0,RNN,--,Commercial Property,Commercial Motor,Business Pack,Marine,General All Lines,Commercial Liability,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit
MEL92354,UNKNOWN,MPC,513087,0.92625,Marine,Services to Finance and Investment n.e.c.,0,2018-08-01,2019-08-01,0,-25,0,0,0,-25,-2.5,0,0,0,0,0,0,-27.5,27.5,0,0,0,RRN,--,Commercial Property,Commercial Motor,Business Pack,Marine,General All Lines,Commercial Liability,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit
MEL99320,Maria,MPR,505381,0.51,Professional Risks,Accounting Services,0,2018-08-01,2019-08-01,1335,500.38,132.16,0,175,200,20,0,0,0,151,300.38,30.04,2013.16,-2013.16,0,0,0,RNE,--,Directors' and Officers' Liability,Commercial Liability,"Accident, Health and Travel",General All Lines,Scheduled Contractors' Equipment,Compulsory Third Party,Public and Products Liability,Fee Invoice,Commercial Property
SYD01QZT,TomH,AIF,393313,0.463333333,Commercial Liability,General Insurance,10,2019-02-05,2019-08-05,500,200,49.5,0,0,100,10,0,0,0,50,100,10,709.5,-709.5,0,0,0,ROO,Domestic Package,Fee Invoice,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability,Compulsory Third Party,Scheduled Contractors' Equipment
SYD01T4D,ChrisMo,SPR,403387,0.800429288,Professional Risks,FIN-Fin Asset Brok,7,2018-08-06,2019-08-06,24500,3000,1347.5,0,250,3000,300,0,0,0,2475,0,0,31872.5,0,0,0,0,RRN,--,Fee Invoice,General All Lines,Commercial Property,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Marine Transit,Houseowners and Householders,CGU Country Classic  Sunrise Retail,Public and Products Liability
SYD02IY7,MelissaW,SCM,486230,0.688,Commercial Property,"ACM-Pubs, Taverns",1,2018-08-03,2019-08-03,14052.5,2407.88,1878.11,4918.37,300,300,30,0,0,0,1927.09,2107.88,210.79,23406.07,-23406.07,0,0,0,RRN,Business Pack,Marine,--,Employee Benefits,Commercial Motor,Commercial Liability,Marine Transit,CGU Business Package Sunrise Wholesale,Allianz Alive Commercial Motor,Houseowners and Householders
